kwh_credit_primary_key,satellite,bill_start,bill_end,kwh_credit_applied,kwh_credit_applied_value,kwh_credit_type,production_period,customer,identifier,discount,kwh_credit_primary_key_unique_check,entry
10042937218_43727_43759_43759_credits_000001,10042937218,9/19/2019,10/21/2019,812,-69.91,credits,10/21/2019,CUST-00728,10042937218_43727_43759_43759_credits,10.00%,1,1727
10012896105_43727_43755_43759_credits_000001,10012896105,9/19/2019,10/17/2019,543,-46.72,credits,10/21/2019,CUST-00509,10012896105_43727_43755_43759_credits,10.00%,1,1728
10015081879_43727_43755_43759_credits_000001,10015081879,9/19/2019,10/17/2019,138,-11.88,credits,10/21/2019,CUST-00638,10015081879_43727_43755_43759_credits,10.00%,1,1729
10017700690_43727_43756_43759_credits_000001,10017700690,9/19/2019,10/18/2019,353,-29.31,credits,10/21/2019,CUST-00401,10017700690_43727_43756_43759_credits,10.00%,1,1730
10017702217_43727_43756_43759_credits_000001,10017702217,9/19/2019,10/18/2019,228,-19.65,credits,10/21/2019,CUST-00531,10017702217_43727_43756_43759_credits,10.00%,1,1731
10017736231_43727_43756_43759_credits_000001,10017736231,9/19/2019,10/18/2019,847,-70.42,credits,10/21/2019,CUST-00790,10017736231_43727_43756_43759_credits,10.00%,1,1732
10017736249_43727_43756_43759_credits_000001,10017736249,9/19/2019,10/18/2019,859,-71.42,credits,10/21/2019,CUST-00531,10017736249_43727_43756_43759_credits,10.00%,1,1733
10017765271_43727_43756_43759_credits_000001,10017765271,9/19/2019,10/18/2019,260,-22.42,credits,10/21/2019,CUST-00678,10017765271_43727_43756_43759_credits,10.00%,1,1734
10017934919_43727_43754_43759_credits_000001,10017934919,9/19/2019,10/16/2019,347,-29.87,credits,10/21/2019,CUST-00645,10017934919_43727_43754_43759_credits,10.00%,1,1735
10018006022_43727_43756_43759_credits_000001,10018006022,9/19/2019,10/18/2019,920,-79.29,credits,10/21/2019,CUST-00665,10018006022_43727_43756_43759_credits,10.00%,1,1736
10018250430_43727_43754_43759_credits_000001,10018250430,9/19/2019,10/16/2019,524,-45.04,credits,10/21/2019,CUST-00646,10018250430_43727_43754_43759_credits,10.00%,1,1737
10019408177_43727_43756_43759_credits_000001,10019408177,9/19/2019,10/18/2019,2727,-235.06,credits,10/21/2019,CUST-00629,10019408177_43727_43756_43759_credits,10.00%,1,1738
10035206738_43727_43753_43759_credits_000001,10035206738,9/19/2019,10/15/2019,441,-37.87,credits,10/21/2019,CUST-00651,10035206738_43727_43753_43759_credits,10.00%,1,1739
10039179220_43727_43759_43759_credits_000001,10039179220,9/19/2019,10/21/2019,415,-35.72,credits,10/21/2019,CUST-00631,10039179220_43727_43759_43759_credits,10.00%,1,1740
10039499362_43727_43755_43759_credits_000001,10039499362,9/19/2019,10/17/2019,360,-31,credits,10/21/2019,CUST-00654,10039499362_43727_43755_43759_credits,10.00%,1,1741
10041124842_43727_43754_43759_credits_000001,10041124842,9/19/2019,10/16/2019,76,-6.53,credits,10/21/2019,CUST-00656,10041124842_43727_43754_43759_credits,10.00%,1,1742
10041284216_43727_43759_43759_credits_000001,10041284216,9/19/2019,10/21/2019,603,-51.91,credits,10/21/2019,CUST-00632,10041284216_43727_43759_43759_credits,10.00%,1,1743
10044615408_43727_43759_43759_credits_000001,10044615408,9/19/2019,10/21/2019,702,-60.44,credits,10/21/2019,CUST-00634,10044615408_43727_43759_43759_credits,10.00%,1,1744
10044870060_43727_43755_43759_credits_000001,10044870060,9/19/2019,10/17/2019,1349,-105.04,credits,10/21/2019,CUST-00708,10044870060_43727_43755_43759_credits,10.00%,1,1745
10044932621_43727_43755_43759_credits_000001,10044932621,9/19/2019,10/17/2019,214,-18.42,credits,10/21/2019,CUST-00657,10044932621_43727_43755_43759_credits,10.00%,1,1746
10044990892_43727_43755_43759_credits_000001,10044990892,9/19/2019,10/17/2019,1076,-87.94,credits,10/21/2019,CUST-00533,10044990892_43727_43755_43759_credits,10.00%,1,1747
10047816375_43727_43756_43759_credits_000001,10047816375,9/19/2019,10/18/2019,290,-25,credits,10/21/2019,CUST-00668,10047816375_43727_43756_43759_credits,10.00%,1,1748
10020743307_43727_43753_43759_credits_000001,10020743307,9/19/2019,10/15/2019,117,-10.04,credits,10/21/2019,CUST-00483,10020743307_43727_43753_43759_credits,10.00%,1,1749
10037973681_43727_43732_43759_credits_000001,10037973681,9/19/2019,9/24/2019,104,-8.7,credits,10/21/2019,CUST-00653,10037973681_43727_43732_43759_credits,10.00%,1,1750
10037973681_43727_43732_43759_credits_000002,10037973681,9/19/2019,9/24/2019,104,-8.7,credits,10/21/2019,CUST-00653,10037973681_43727_43732_43759_credits,10.00%,2,1751
10029462610_43727_43755_43759_credits_000001,10029462610,9/19/2019,10/17/2019,492,39.99,credits,10/21/2019,CUST-00649,10029462610_43727_43755_43759_credits,10.00%,1,1752
10010809886_43728_43755_43759_credits_000001,10010809886,9/20/2019,10/17/2019,134,-10.9,credits,10/21/2019,CUST-00765,10010809886_43728_43755_43759_credits,10.00%,1,1753
10033548271_43728_43759_43759_credits_000001,10033548271,9/20/2019,10/21/2019,5,-0.44,credits,10/21/2019,CUST-00725,10033548271_43728_43759_43759_credits,10.00%,1,1754
10046303623_43728_43760_43759_credits_000001,10046303623,9/20/2019,10/22/2019,255,-21.97,credits,10/21/2019,CUST-00723,10046303623_43728_43760_43759_credits,10.00%,1,1755
10049063000_43728_43759_43759_credits_000001,10049063000,9/20/2019,10/21/2019,1465,-126.09,credits,10/21/2019,CUST-00726,10049063000_43728_43759_43759_credits,10.00%,1,1756
10011006870_43728_43755_43759_credits_000001,10011006870,9/20/2019,10/17/2019,386,-31.47,credits,10/21/2019,CUST-00659,10011006870_43728_43755_43759_credits,10.00%,1,1757
10011432134_43728_43759_43759_credits_000001,10011432134,9/20/2019,10/21/2019,1779,-153.1,credits,10/21/2019,CUST-00627,10011432134_43728_43759_43759_credits,10.00%,1,1758
10014097207_43728_43760_43759_credits_000001,10014097207,9/20/2019,10/22/2019,683,-58.84,credits,10/21/2019,CUST-00543,10014097207_43728_43760_43759_credits,10.00%,1,1759
10014162316_43728_43760_43759_credits_000001,10014162316,9/20/2019,10/22/2019,631,-52.5,credits,10/21/2019,CUST-00614,10014162316_43728_43760_43759_credits,10.00%,1,1760
10015279903_43728_43754_43759_credits_000001,10015279903,9/20/2019,10/16/2019,256,-22,credits,10/21/2019,CUST-00640,10015279903_43728_43754_43759_credits,10.00%,1,1761
10015600124_43728_43755_43759_credits_000001,10015600124,9/20/2019,10/17/2019,730,-62.82,credits,10/21/2019,CUST-00642,10015600124_43728_43755_43759_credits,10.00%,1,1762
10017848473_43728_43756_43759_credits_000001,10017848473,9/20/2019,10/18/2019,294,-25.33,credits,10/21/2019,CUST-00663,10017848473_43728_43756_43759_credits,10.00%,1,1763
10019409274_43728_43758_43759_credits_000001,10019409274,9/20/2019,10/20/2019,571,-49.1,credits,10/21/2019,CUST-00681,10019409274_43728_43758_43759_credits,10.00%,1,1764
10026014893_43728_43756_43759_credits_000001,10026014893,9/20/2019,10/18/2019,572,-49.27,credits,10/21/2019,CUST-00648,10026014893_43728_43756_43759_credits,10.00%,1,1765
10029435046_43728_43756_43759_credits_000001,10029435046,9/20/2019,10/18/2019, -   ,0,credits,10/21/2019,CUST-00707,10029435046_43728_43756_43759_credits,10.00%,1,1766
10033441667_43728_43759_43759_credits_000001,10033441667,9/20/2019,10/21/2019,383,-32.96,credits,10/21/2019,CUST-00630,10033441667_43728_43759_43759_credits,10.00%,1,1767
10038901327_43728_43754_43759_credits_000001,10038901327,9/20/2019,10/16/2019,29,-2.5,credits,10/21/2019,CUST-00672,10038901327_43728_43754_43759_credits,10.00%,1,1768
10039094387_43728_43760_43759_credits_000001,10039094387,9/20/2019,10/22/2019,1705,-146.89,credits,10/21/2019,CUST-00619,10039094387_43728_43760_43759_credits,10.00%,1,1769
10043743938_43728_43759_43759_credits_000001,10043743938,9/20/2019,10/21/2019,759,-65.32,credits,10/21/2019,CUST-00633,10043743938_43728_43759_43759_credits,10.00%,1,1770
10044745411_43728_43759_43759_credits_000001,10044745411,9/20/2019,10/21/2019,862,-74.19,credits,10/21/2019,CUST-00635,10044745411_43728_43759_43759_credits,10.00%,1,1771
10044995891_43728_43755_43759_credits_000001,10044995891,9/20/2019,10/17/2019,3,-0.27,credits,10/21/2019,CUST-00658,10044995891_43728_43755_43759_credits,10.00%,1,1772
10030559248_43729_43756_43759_credits_000001,10030559248,9/21/2019,10/18/2019,243,-20.93,credits,10/21/2019,CUST-00744,10030559248_43729_43756_43759_credits,10.00%,1,1773
10032026329_43729_43760_43759_credits_000001,10032026329,9/21/2019,10/22/2019,1125,-92.77,credits,10/21/2019,CUST-00759,10032026329_43729_43760_43759_credits,10.00%,1,1774
10039787808_43729_43761_43759_credits_000001,10039787808,9/21/2019,10/23/2019,459,-39.58,credits,10/21/2019,CUST-00727,10039787808_43729_43761_43759_credits,10.00%,1,1775
10046552484_43729_43760_43759_credits_000001,10046552484,9/21/2019,10/22/2019,2,-0.15,credits,10/21/2019,CUST-00725,10046552484_43729_43760_43759_credits,10.00%,1,1776
10016691551_43729_43761_43759_credits_000001,10016691551,9/21/2019,10/23/2019,622,-50.53,credits,10/21/2019,CUST-00733,10016691551_43729_43761_43759_credits,10.00%,1,1777
10019408771_43729_43759_43759_credits_000001,10019408771,9/21/2019,10/21/2019,1125,-91.34,credits,10/21/2019,CUST-00727,10019408771_43729_43759_43759_credits,10.00%,1,1778
10024884511_43729_43761_43759_credits_000001,10024884511,9/21/2019,10/23/2019,1630,-131.5,credits,10/21/2019,CUST-00731,10024884511_43729_43761_43759_credits,10.00%,1,1779
10032369380_43729_43760_43759_credits_000001,10032369380,9/21/2019,10/22/2019,146,-11.91,credits,10/21/2019,CUST-00729,10032369380_43729_43760_43759_credits,10.00%,1,1780
10011375184_43729_43759_43759_credits_000001,10011375184,9/21/2019,10/21/2019,510,-43.88,credits,10/21/2019,CUST-00626,10011375184_43729_43759_43759_credits,10.00%,1,1781
10013875264_43729_43755_43759_credits_000001,10013875264,9/21/2019,10/17/2019,297,-25.53,credits,10/21/2019,CUST-00628,10013875264_43729_43755_43759_credits,10.00%,1,1782
10014139272_43729_43756_43759_credits_000001,10014139272,9/21/2019,10/18/2019, -   ,0,credits,10/21/2019,CUST-00719,10014139272_43729_43756_43759_credits,10.00%,1,1783
10016690546_43729_43761_43759_credits_000001,10016690546,9/21/2019,10/23/2019,856,-73.81,credits,10/21/2019,CUST-00600,10016690546_43729_43761_43759_credits,10.00%,1,1784
10017702068_43729_43756_43759_credits_000001,10017702068,9/21/2019,10/18/2019,865,-74.52,credits,10/21/2019,CUST-00670,10017702068_43729_43756_43759_credits,10.00%,1,1785
10017904540_43729_43756_43759_credits_000001,10017904540,9/21/2019,10/18/2019,274,-23.61,credits,10/21/2019,CUST-00664,10017904540_43729_43756_43759_credits,10.00%,1,1786
10037340006_43729_43761_43759_credits_000001,10037340006,9/21/2019,10/23/2019,939,-80.95,credits,10/21/2019,CUST-00607,10037340006_43729_43761_43759_credits,10.00%,1,1787
10042214899_43729_43759_43759_credits_000001,10042214899,9/21/2019,10/21/2019,752,-64.71,credits,10/21/2019,CUST-00611,10042214899_43729_43759_43759_credits,10.00%,1,1788
10042666007_43729_43761_43759_credits_000001,10042666007,9/21/2019,10/23/2019,230,-19.84,credits,10/21/2019,CUST-00687,10042666007_43729_43761_43759_credits,10.00%,1,1789
10045525226_43729_43760_43759_credits_000001,10045525226,9/21/2019,10/22/2019,2,-0.16,credits,10/21/2019,CUST-00621,10045525226_43729_43760_43759_credits,10.00%,1,1790
10046633433_43729_43760_43759_credits_000001,10046633433,9/21/2019,10/22/2019,776,-66.87,credits,10/21/2019,CUST-00623,10046633433_43729_43760_43759_credits,10.00%,1,1791
10046636196_43729_43760_43759_credits_000001,10046636196,9/21/2019,10/22/2019,450,-38.77,credits,10/21/2019,CUST-00624,10046636196_43729_43760_43759_credits,10.00%,1,1792
10013877484_43729_43756_43759_credits_000001,10013877484,9/21/2019,10/18/2019,279,-23.17,credits,10/21/2019,CUST-00483,10013877484_43729_43756_43759_credits,10.00%,1,1793
10017766618_43729_43760_43759_credits_000001,10017766618,9/21/2019,10/22/2019,357,-30.75,credits,10/21/2019,CUST-00730,10017766618_43729_43760_43759_credits,10.00%,1,1794
10021028765_43729_43756_43759_credits_000001,10021028765,9/21/2019,10/18/2019,175,-15.07,credits,10/21/2019,CUST-00483,10021028765_43729_43756_43759_credits,10.00%,1,1795
10038118963_43730_43760_43759_credits_000001,10038118963,9/22/2019,10/22/2019,495,-42.78,credits,10/21/2019,CUST-00618,10038118963_43730_43760_43759_credits,10.00%,1,1796
10046382205_43730_43756_43759_credits_000001,10046382205,9/22/2019,10/18/2019,419,-36.24,credits,10/21/2019,CUST-00636,10046382205_43730_43756_43759_credits,10.00%,1,1797
10048737984_43732_43762_43759_credits_000001,10048737984,9/24/2019,10/24/2019,1026,-89.13,credits,10/21/2019,CUST-00720,10048737984_43732_43762_43759_credits,10.00%,1,1798
10016037102_43732_43760_43759_credits_000001,10016037102,9/24/2019,10/22/2019,345,-29.91,credits,10/21/2019,CUST-00616,10016037102_43732_43760_43759_credits,10.00%,1,1799
10017263772_43732_43761_43759_credits_000001,10017263772,9/24/2019,10/23/2019,824,-67.09,credits,10/21/2019,CUST-00602,10017263772_43732_43761_43759_credits,10.00%,1,1800
10018960327_43732_43762_43759_credits_000001,10018960327,9/24/2019,10/24/2019,794,-68.95,credits,10/21/2019,CUST-00589,10018960327_43732_43762_43759_credits,10.00%,1,1801
10030854110_43732_43762_43759_credits_000001,10030854110,9/24/2019,10/24/2019,88,-7.64,credits,10/21/2019,CUST-00713,10030854110_43732_43762_43759_credits,10.00%,1,1802
10042225036_43732_43762_43759_credits_000001,10042225036,9/24/2019,10/24/2019,1151,-99.99,credits,10/21/2019,CUST-00713,10042225036_43732_43762_43759_credits,10.00%,1,1803
10044369873_43732_43760_43759_credits_000001,10044369873,9/24/2019,10/22/2019,225,-19.52,credits,10/21/2019,CUST-00620,10044369873_43732_43760_43759_credits,10.00%,1,1804
10046129846_43732_43756_43759_credits_000001,10046129846,9/24/2019,10/18/2019, -   ,0,credits,10/21/2019,CUST-00622,10046129846_43732_43756_43759_credits,10.00%,1,1805
10014228778_43732_43760_43759_credits_000001,10014228778,9/24/2019,10/22/2019,894,-77.52,credits,10/21/2019,CUST-00673,10014228778_43732_43760_43759_credits,10.00%,1,1806
10016801515_43732_43756_43759_credits_000001,10016801515,9/24/2019,10/18/2019, -   ,0,credits,10/21/2019,CUST-00617,10016801515_43732_43756_43759_credits,10.00%,1,1807
10014160393_43733_43760_43759_credits_000001,10014160393,9/25/2019,10/22/2019,2731,-222.67,credits,10/21/2019,CUST-00753,10014160393_43733_43760_43759_credits,10.00%,1,1808
10016792920_43733_43761_43759_credits_000001,10016792920,9/25/2019,10/23/2019,281,-24.4,credits,10/21/2019,CUST-00734,10016792920_43733_43761_43759_credits,10.00%,1,1809
10018408350_43733_43762_43759_credits_000001,10018408350,9/25/2019,10/24/2019,634,-55.09,credits,10/21/2019,CUST-00751,10018408350_43733_43762_43759_credits,10.00%,1,1810
10030210339_43733_43763_43759_credits_000001,10030210339,9/25/2019,10/25/2019,221,-19.23,credits,10/21/2019,CUST-00743,10030210339_43733_43763_43759_credits,10.00%,1,1811
10036386463_43733_43763_43759_credits_000001,10036386463,9/25/2019,10/25/2019,849,-73.86,credits,10/21/2019,CUST-00754,10036386463_43733_43763_43759_credits,10.00%,1,1812
10039139919_43733_43762_43759_credits_000001,10039139919,9/25/2019,10/24/2019,68,-5.9,credits,10/21/2019,CUST-00737,10039139919_43733_43762_43759_credits,10.00%,1,1813
10041142729_43733_43761_43759_credits_000001,10041142729,9/25/2019,10/23/2019,2,-0.17,credits,10/21/2019,CUST-00735,10041142729_43733_43761_43759_credits,10.00%,1,1814
10046373824_43733_43761_43759_credits_000001,10046373824,9/25/2019,10/23/2019,130,-11.28,credits,10/21/2019,CUST-00736,10046373824_43733_43761_43759_credits,10.00%,1,1815
10046718481_43733_43763_43759_credits_000001,10046718481,9/25/2019,10/25/2019,170,-14.21,credits,10/21/2019,CUST-00756,10046718481_43733_43763_43759_credits,10.00%,1,1816
10012204466_43733_43763_43759_credits_000001,10012204466,9/25/2019,10/25/2019,1374,-119.46,credits,10/21/2019,CUST-00568,10012204466_43733_43763_43759_credits,10.00%,1,1817
10012598669_43733_43763_43759_credits_000001,10012598669,9/25/2019,10/25/2019,469,-40.78,credits,10/21/2019,CUST-00572,10012598669_43733_43763_43759_credits,10.00%,1,1818
10014812860_43733_43760_43759_credits_000001,10014812860,9/25/2019,10/22/2019,295,-25.59,credits,10/21/2019,CUST-00615,10014812860_43733_43760_43759_credits,10.00%,1,1819
10016690165_43733_43761_43759_credits_000001,10016690165,9/25/2019,10/23/2019,672,-58.36,credits,10/21/2019,CUST-00599,10016690165_43733_43761_43759_credits,10.00%,1,1820
10018464288_43733_43760_43759_credits_000001,10018464288,9/25/2019,10/22/2019,344,-29.83,credits,10/21/2019,CUST-00603,10018464288_43733_43760_43759_credits,10.00%,1,1821
10018516392_43733_43761_43759_credits_000001,10018516392,9/25/2019,10/23/2019,803,-69.69,credits,10/21/2019,CUST-00604,10018516392_43733_43761_43759_credits,10.00%,1,1822
10029930319_43733_43761_43759_credits_000001,10029930319,9/25/2019,10/23/2019,2,-0.17,credits,10/21/2019,CUST-00448,10029930319_43733_43761_43759_credits,10.00%,1,1823
10029930327_43733_43761_43759_credits_000001,10029930327,9/25/2019,10/23/2019,19,-1.58,credits,10/21/2019,CUST-00448,10029930327_43733_43761_43759_credits,10.00%,1,1824
10032751975_43733_43759_43759_credits_000001,10032751975,9/25/2019,10/21/2019,664,-57.52,credits,10/21/2019,CUST-00605,10032751975_43733_43759_43759_credits,10.00%,1,1825
10034054360_43733_43763_43759_credits_000001,10034054360,9/25/2019,10/25/2019,210,-17.19,credits,10/21/2019,CUST-00718,10034054360_43733_43763_43759_credits,10.00%,1,1826
10035212314_43733_43761_43759_credits_000001,10035212314,9/25/2019,10/23/2019,166,-14.39,credits,10/21/2019,CUST-00606,10035212314_43733_43761_43759_credits,10.00%,1,1827
10035267219_43733_43763_43759_credits_000001,10035267219,9/25/2019,10/25/2019,489,-42.51,credits,10/21/2019,CUST-00680,10035267219_43733_43763_43759_credits,10.00%,1,1828
10039364715_43733_43763_43759_credits_000001,10039364715,9/25/2019,10/25/2019,1187,-103.21,credits,10/21/2019,CUST-00609,10039364715_43733_43763_43759_credits,10.00%,1,1829
10039462030_43733_43763_43759_credits_000001,10039462030,9/25/2019,10/25/2019,600,-48.61,credits,10/21/2019,CUST-00683,10039462030_43733_43763_43759_credits,10.00%,1,1830
10039540272_43733_43759_43759_credits_000001,10039540272,9/25/2019,10/21/2019,463,-40.1,credits,10/21/2019,CUST-00462,10039540272_43733_43759_43759_credits,10.00%,1,1831
10039688774_43733_43763_43759_credits_000001,10039688774,9/25/2019,10/25/2019,311,-27.03,credits,10/21/2019,CUST-00610,10039688774_43733_43763_43759_credits,10.00%,1,1832
10040985805_43733_43759_43759_credits_000001,10040985805,9/25/2019,10/21/2019,2,-0.17,credits,10/21/2019,CUST-00562,10040985805_43733_43759_43759_credits,10.00%,1,1833
10040985821_43733_43759_43759_credits_000001,10040985821,9/25/2019,10/21/2019,2,-0.17,credits,10/21/2019,CUST-00562,10040985821_43733_43759_43759_credits,10.00%,1,1834
10040985847_43733_43759_43759_credits_000001,10040985847,9/25/2019,10/21/2019,2,-0.17,credits,10/21/2019,CUST-00562,10040985847_43733_43759_43759_credits,10.00%,1,1835
10044703790_43733_43763_43759_credits_000001,10044703790,9/25/2019,10/25/2019,56,-4.88,credits,10/21/2019,CUST-00609,10044703790_43733_43763_43759_credits,10.00%,1,1836
10044894227_43733_43763_43759_credits_000001,10044894227,9/25/2019,10/25/2019,677,-55.39,credits,10/21/2019,CUST-00581,10044894227_43733_43763_43759_credits,10.00%,1,1837
